,0
2024-02-15 15:00:00,-0.003531249281083504
2024-02-15 16:00:00,-0.003532496693724463
2024-02-16 10:00:00,-0.00042870806612804735
2024-02-16 11:00:00,-0.00042872644597791165
2024-02-16 12:00:00,-0.0004287448273976313
2024-02-16 13:00:00,-0.00042876321040163923
2024-02-16 14:00:00,0.0004287815949810536
2024-02-16 15:00:00,0.00042879998113032336
2024-02-16 16:00:00,0.00042881836886388136
2024-02-19 10:00:00,0.0004300354557440489
2024-02-19 11:00:00,0.000430053949584952
2024-02-19 12:00:00,0.0004300724450201354
2024-02-19 13:00:00,0.0004300909420495991
2024-02-19 14:00:00,0.0004301094406644612
2024-02-19 15:00:00,0.0004301279408724934
2024-02-19 16:00:00,0.00043014644267591606
2024-02-20 10:00:00,-0.001741150294205518
2024-02-20 11:00:00,-0.0017408471865487662
2024-02-20 12:00:00,-0.00174054418440317
2024-02-20 13:00:00,-0.0017402412877154383
2024-02-20 14:00:00,-0.0017399384964367215
2024-02-20 15:00:00,-0.001739635810504847
2024-02-20 16:00:00,-0.0017393332298643038
2024-02-21 10:00:00,-0.004663146784800176
2024-02-21 11:00:00,0.00466097330453108
2024-02-21 12:00:00,-0.004658801849426464
2024-02-21 13:00:00,-0.00465663241665526
2024-02-21 14:00:00,-0.00465446500339306
2024-02-21 15:00:00,-0.004652299606824339
2024-02-21 16:00:00,-0.004650136224129131
2024-02-22 10:00:00,0.004198415165841407
2024-02-22 11:00:00,-0.004200178575183289
2024-02-22 12:00:00,-0.004201943466475289
2024-02-22 13:00:00,-0.004203709841585912
2024-02-22 14:00:00,-0.0042054777023847745
2024-02-22 15:00:00,-0.004207247050753704
2024-02-22 16:00:00,-0.004209017888562316
2024-02-26 10:00:00,0.0033696003610117486
2024-02-26 11:00:00,0.003368465322814984
2024-02-26 12:00:00,0.003367331049031197
2024-02-26 13:00:00,-0.0033661975388810106
2024-02-26 14:00:00,-0.0033650647916005916
2024-02-26 15:00:00,-0.003363932806412784
2024-02-26 16:00:00,-0.0033628015825581947
2024-02-27 10:00:00,0.0027682495796688134
2024-02-27 11:00:00,0.002769016112438294
2024-02-27 12:00:00,0.0027697830698347747
2024-02-27 13:00:00,-0.0027705504522046454
2024-02-27 14:00:00,-0.0027713182599142794
2024-02-27 15:00:00,-0.0027720864933056255
2024-02-27 16:00:00,-0.002772855152733955
2024-02-28 10:00:00,-0.0015411315522917413
2024-02-28 11:00:00,-0.00154136909755076
2024-02-28 12:00:00,-0.00154160671604342
2024-02-28 13:00:00,-0.0015418444078141302
2024-02-28 14:00:00,-0.0015420821728906464
2024-02-28 15:00:00,-0.0015423200113096058
2024-02-28 16:00:00,-0.001542557923103205
2024-02-29 10:00:00,-0.0025189804814707006
2024-02-29 11:00:00,0.0025196151676110112
2024-02-29 12:00:00,0.0025202501736687477
2024-02-29 13:00:00,0.0025208854998803876
2024-02-29 14:00:00,0.00252152114649018
2024-02-29 15:00:00,0.0025221571137401533
2024-02-29 16:00:00,0.0025227934018723364
2024-03-01 10:00:00,0.003537634474296558
2024-03-01 11:00:00,0.0035388864029473055
2024-03-01 12:00:00,0.0035401392180034463
2024-03-01 13:00:00,-0.0035413929203997885
2024-03-01 14:00:00,0.0035426475110811317
2024-03-01 15:00:00,0.003543902990992276
2024-03-01 16:00:00,0.0035451593610780208
2024-03-04 10:00:00,0.011992239263497462
2024-03-04 11:00:00,0.012006637910956242
